Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index,Prediction
-3.0509903,,-1.1019757,-0.089870654,-1.1585712,-1.7570916,1.4015026,Category_9,Category_7,1.2217296,1.0
-0.7897751,2.2686522,-1.9756936,1.4445766,1.5198199,0.24441878,1.3858191,Category_15,Category_11,2.455075,7.0
-0.22373372,-0.953096,0.8267406,1.2723017,,,0.9475932,Category_14,Category_6,-0.5101392,2.0
0.8061109,-2.0039763,1.0232298,,1.3762828,2.0432527,-1.3364743,Category_13,Category_10,-1.7255198,
-0.29275492,-1.3184457,-2.835689,-0.993966,0.44726598,-2.557375,-0.81954354,Category_12,Category_10,-0.06731759,
-2.861728,-0.002396272,-2.425349,-0.4138289,-0.85084355,-0.19485235,1.3787237,Category_8,Category_8,1.4239,3.0
-1.0256275,2.4547348,-1.4358262,0.8251995,0.5679995,0.5048513,-0.6212427,Category_10,Category_11,1.1597428,4.0
-3.693508,-1.380748,0.07582617,0.0033772748,-1.727358,-0.8783817,1.3781139,Category_7,Category_9,-0.29068232,1.0
-1.8718121,2.1289291,-1.1190944,,0.041809957,1.6287769,2.5461476,Category_10,Category_6,-0.25761208,7.0
-0.4507956,-1.3647324,-1.3643485,-1.0261779,-1.4787431,-1.2560048,-0.11382539,Category_15,Category_6,0.47678766,3.0
,-0.4797255,-0.30711645,-1.1836855,2.0810513,0.3737462,-0.23637912,Category_3,Category_5,0.14349264,8.0
3.3816688,3.976755,0.83640033,1.2280724,2.2696187,-1.1873908,-0.0082797315,Category_7,Category_8,0.7877862,4.0
-2.4272618,1.7030526,-0.38979432,-1.3811393,-0.7666893,-1.9518481,-0.38783708,Category_9,Category_11,,9.0
2.627052,0.34820396,-0.48118606,-2.08451,3.2690156,0.72993404,-1.726792,Category_5,Category_8,1.3868761,8.0
2.7830892,-0.38069722,-1.8810545,-1.2871817,-3.1929998,2.0328586,-0.6315108,Category_4,Category_10,1.2667756,0.0
0.26702434,-0.6872049,,0.80698603,-0.6641944,1.719713,0.278806,Category_12,Category_3,-1.0279568,2.0
-3.8582275,-1.3559333,-0.03778764,0.36436883,-1.2778195,-0.12186378,1.4332739,Category_8,Category_9,,1.0
-1.5819601,1.2047455,-1.0123385,2.501598,-0.44068283,0.5470726,,Category_12,Category_10,0.36173195,4.0
0.98307306,-1.2457294,1.4453213,1.9912409,0.56159145,1.6346269,0.99555475,Category_16,Category_4,-0.6397154,2.0
-1.246614,-3.438307,-0.95359695,0.19150878,-0.21694618,0.7753191,-1.2888168,Category_9,Category_7,0.3808824,2.0
1.1795856,-2.9169426,-3.1721914,-0.49851835,-0.47375736,-1.909543,-0.26399332,Category_11,Category_12,-2.6380782,3.0
2.7863665,0.08836376,,2.0025465,1.5551933,-2.8069313,0.27458617,Category_9,Category_8,-2.8096514,6.0
-0.89493847,2.3270311,-1.0842599,1.6345524,-0.22503032,0.18771662,-1.728204,Category_12,Category_9,1.7014103,4.0
-3.533004,-0.878453,0.13156413,,-2.3613877,-0.919505,0.680775,Category_7,Category_7,-0.45055494,1.0
-1.8745972,1.1393143,-1.1087319,-1.9294454,0.22528532,2.32633,2.4123778,Category_8,Category_6,-0.51382625,7.0
-0.011989763,2.1608787,-2.110603,1.3786668,1.791913,1.6804199,-0.9997195,Category_9,Category_10,2.71638,9.0
0.30006897,0.60808355,-0.011066346,0.021649309,1.0532994,0.87017477,-0.28110957,Category_3,Category_6,-0.21201864,8.0
4.412052,-0.7296313,2.3650718,0.23963486,2.1901555,0.83356464,-0.03960779,Category_11,Category_5,0.5844007,2.0
-1.3221267,2.821375,-0.14895344,-1.3060071,-0.41613406,-1.4609332,-0.94040084,Category_9,Category_8,0.028303092,9.0
1.6122937,-0.9078491,-0.37098038,1.1779234,-0.42814678,0.6174534,-1.111829,,Category_5,0.16701199,2.0
-0.74540704,2.7247505,-2.4139364,0.09268403,-1.2149012,-0.5773405,-0.50463843,Category_11,,1.6691952,7.0
-1.0897331,2.1679358,-1.8924973,-0.2998083,-1.0573856,0.33301386,0.059729777,Category_13,Category_5,1.4288137,7.0
-0.7025246,2.907651,-1.3640349,-0.31631953,-1.1698066,-1.4240762,-1.0760511,Category_13,Category_10,0.8768375,7.0
0.48784122,4.300278,,-1.1939539,-1.3366705,-0.18369825,0.07909054,Category_14,Category_9,0.94812757,7.0
-2.348308,1.5938445,-2.1440222,-0.36236578,-1.0992968,-0.053744566,,Category_11,Category_7,1.9404157,7.0
-1.5498813,2.1686082,-0.42848024,-0.45725778,0.07866467,-1.8483584,-1.3512746,Category_10,Category_10,1.0678589,
-0.26410913,-2.032713,-3.0421565,-0.67770565,0.055739123,-1.6862751,-0.083781384,Category_13,Category_9,-1.0845791,3.0
-0.7023312,-1.6641563,0.8323224,-3.0719614,2.2742114,0.7034787,0.5413286,Category_5,Category_8,1.1494901,8.0
2.7379982,0.63449705,0.75085473,2.1311133,-0.2791917,-1.3281076,,Category_9,,-0.92364174,0.0
3.2222686,-1.7866372,-0.13028625,-1.3235475,-3.9829774,0.5666791,-0.36251312,Category_7,Category_13,1.746625,0.0
-1.4720225,0.08202373,-4.2921305,0.1587011,-0.15357669,0.2964833,-0.22334585,Category_10,Category_10,0.883956,3.0
-0.9362354,1.0525211,-0.32283294,1.0214733,0.7277164,-2.246875,-0.6944167,Category_8,Category_10,1.0625219,4.0
-3.7936242,-1.1493708,-0.28795135,0.5904261,-1.838673,-1.1906894,1.1922625,Category_8,Category_8,0.17784488,1.0
0.041291166,0.48439986,-0.05909966,-3.2154202,-1.5540969,-0.09025963,-1.7130544,Category_7,Category_8,1.06106,5.0
-1.4738688,-0.45875657,0.028152613,-1.4121563,1.1739032,-0.03612262,0.01293117,Category_6,Category_6,0.27315384,8.0
5.5204754,-1.0392454,1.8540975,-1.01217,-0.6448466,-2.4294178,0.6229426,Category_9,Category_9,-0.4435898,0.0
-0.6386122,2.9858701,-2.26446,0.009675524,-1.3966624,0.15809973,,Category_17,,1.2367171,7.0
0.45963216,-0.5741113,-1.5600586,2.4200635,-2.6728182,0.9393191,-1.3554488,Category_10,Category_7,-1.1924112,0.0
0.44902804,1.4622322,1.6249901,2.7473545,1.5996157,-2.901907,1.0607289,Category_8,Category_5,-1.3501724,6.0
-2.8871589,0.9267892,-1.01949,-0.95240796,-0.6485307,-1.5180196,-0.090697065,Category_9,Category_9,0.72525,9.0
1.3858523,4.0698495,-1.4712689,1.4819118,1.2275424,1.2165252,-1.8329321,Category_12,Category_8,0.6876068,4.0
,-0.036492806,2.4756668,2.6351297,0.85462886,1.8266037,-0.746283,Category_13,Category_4,-0.06648412,2.0
4.210478,-1.0731537,0.013641744,1.6045209,,-0.9506577,0.75043076,Category_4,Category_7,-0.6683873,0.0
-1.401748,-0.44750294,0.3606662,2.346903,0.743366,-0.51437306,-2.2407725,Category_9,Category_14,0.009445636,2.0
1.7490233,,1.3106556,1.1896148,0.61582214,1.4641383,0.47353688,Category_16,Category_4,-0.36205465,2.0
-1.09208,2.4740975,-1.3899469,0.8768881,-0.05492482,-0.6020672,0.173641,,Category_6,1.3610716,9.0
0.44312882,1.4367818,0.8272251,3.569584,0.58764535,-1.278171,0.0013811297,,Category_8,-1.19199,6.0
-0.74795055,-3.5080657,-0.3125863,1.9761643,1.6163056,,0.28570792,Category_10,Category_7,-0.11758437,2.0
-1.0789785,-1.6169435,-0.96399325,-0.80818576,1.776184,-0.8594679,0.5301523,Category_6,Category_8,1.2284006,8.0
-0.87440693,3.406739,0.085719615,-0.43717015,0.40967318,-0.15365735,-0.41730243,Category_9,Category_8,0.023485804,9.0
0.4628527,-1.355805,-3.2288013,-1.2671574,0.7237052,-2.5749876,0.25451687,Category_10,Category_10,-0.7978231,3.0
2.309963,-0.34171188,0.7161552,2.7466376,1.6583836,,-0.4892205,Category_4,Category_9,-0.23699588,6.0
-3.4177506,-0.8136212,0.1024901,-0.5683031,-1.364924,-1.6443361,1.9047943,Category_6,,0.084294535,
3.4665587,0.43822306,-1.8451816,-0.68047744,-1.5234634,,-1.7781523,Category_9,Category_6,-0.3317531,0.0
-3.3999593,-1.0063531,-0.26339504,-0.16242832,-1.2368101,-1.1818027,2.0877967,Category_8,Category_7,0.2419545,1.0
-3.1396115,-1.0588102,-0.45611948,0.21063493,-0.15738636,-1.9111074,2.1582465,Category_8,Category_8,1.0972847,1.0
-0.31347656,4.1490297,-2.0901046,-1.909059,-0.021574236,0.5821096,1.8109643,Category_13,Category_10,2.156369,
-1.2519066,1.269284,-0.99229157,2.691039,-1.5695252,0.26182398,-1.3166928,Category_12,Category_8,-0.44939807,4.0
-1.6016473,2.6202135,-1.5596238,,-0.046611432,0.85988945,1.9359248,Category_10,Category_8,1.6291553,7.0
0.4023352,-1.254247,0.093594626,-0.07046725,-0.6298534,,1.6209823,Category_14,Category_6,-1.6547712,3.0
-3.7474725,-0.6698679,-0.22367191,-0.21961087,-1.3099911,-1.253391,1.6818407,Category_8,Category_9,0.8923881,1.0
-1.2381973,0.84905636,0.9238939,-0.57793105,-2.8162234,-0.5564811,-1.2224566,Category_9,Category_9,0.24564596,5.0
3.0101125,2.2583065,0.45553505,4.7969294,-0.6100276,0.12857422,1.5133089,Category_7,Category_9,-1.2545452,
-3.5470114,-0.5926018,-0.36292502,0.84653956,,,-0.024984185,Category_9,Category_7,0.15093048,1.0
3.8208234,-0.07196231,,0.7759472,0.12936375,-2.4560692,1.5956177,Category_9,Category_8,-1.0986968,0.0
1.7421944,-1.2101387,-1.8003336,-0.5319312,,-1.6247257,-1.9658928,Category_6,Category_8,,5.0
-0.9217028,2.313097,-1.3383524,-0.20734519,,1.1473788,-0.050284192,Category_8,Category_11,-0.27020502,4.0
-1.9742491,0.41615057,1.4081426,-0.93481994,-1.4449769,-0.45906207,-1.9723583,Category_8,Category_9,-1.629727,5.0
1.9346334,1.7896858,0.66934216,4.85108,0.40525255,-0.6964549,1.3356853,Category_5,Category_8,-0.8167397,6.0
-2.753149,1.6459498,-1.1034408,-0.3635122,-2.0327563,-0.06548723,0.51851875,Category_11,Category_9,0.61421,7.0
-0.1182789,2.6467834,-0.85380405,1.8862832,0.53703886,1.2981628,-0.9911918,Category_11,Category_9,1.7780793,4.0
-2.3971293,0.84271514,-0.28527325,-1.2770288,-0.7049047,-1.1516609,0.13072532,Category_7,Category_7,-0.40577924,9.0
-0.9733054,2.377252,-1.4795176,0.9262127,1.2220229,0.42569697,-0.30980822,Category_8,Category_10,-0.011478874,4.0
-3.7183976,-0.69021225,-0.372795,0.30703995,-2.3677902,-0.4066431,0.5937243,Category_8,Category_8,-0.1408427,1.0
4.190863,-0.31569263,-0.9790893,2.276455,-0.26337785,-0.30474192,1.108243,Category_7,Category_8,-1.8374856,0.0
3.5008538,,,2.398052,-0.45837876,-0.7897567,0.90342855,Category_5,Category_6,-0.45628297,6.0
2.863137,1.4945463,-0.36396602,4.898729,-0.29877698,-0.34508398,2.232519,Category_7,Category_8,-0.8813072,6.0
-0.59299713,-0.6716549,-0.78959906,0.8835201,1.2854927,0.37605155,1.1095239,Category_8,Category_5,-0.222986,8.0
-2.6492543,-0.15312433,-0.15128598,2.4866455,-0.4027622,0.43247816,1.4898988,Category_9,Category_10,1.0123156,2.0
0.17398548,,0.48413688,-2.3424017,-0.96939963,-1.4398663,-1.7876973,Category_7,Category_9,0.87542766,5.0
-0.36821732,-0.34228128,-3.9805553,-0.78186363,-0.12554917,0.07946619,0.030546054,Category_9,Category_13,-0.44352266,3.0
0.032586165,3.0849245,-1.3314042,0.09467466,0.24060938,0.8278357,-2.7110016,Category_13,Category_9,0.7444555,4.0
-3.7386267,-0.8622503,-0.16216663,-0.04782067,,-0.6384434,1.6687795,Category_7,Category_8,-0.27171955,1.0
-1.1019357,1.9325842,-3.064066,0.81113875,1.4173036,,-1.1275133,Category_10,Category_10,1.2034724,9.0
-0.7302596,-2.3919723,-4.0064073,0.23079619,1.0962632,0.13750392,-0.4248786,Category_9,Category_12,-0.9710984,3.0
0.53311515,1.8344469,-0.3941578,1.5293417,,-1.5430897,-0.007816497,Category_7,Category_11,2.2198155,4.0
,2.1503248,,3.3639271,0.23816463,-1.6157937,0.4562306,Category_10,Category_7,-1.4752518,6.0
7.007738,-0.9572934,-1.1964539,-0.82989466,-1.0707656,1.0968183,0.31334457,Category_9,Category_7,0.014721753,0.0
0.0021675632,-0.6932916,-3.1541903,0.18864857,1.7854888,0.31869608,-0.42677873,Category_8,Category_8,-0.5997987,8.0
-1.8012244,3.215216,-1.0780754,-1.2221168,-0.69603896,1.2360156,2.1837103,Category_11,Category_6,0.70645535,7.0
1.6418667,0.78831583,,-2.6936615,0.12898792,-1.0790201,-1.0951189,Category_9,,-0.1974677,5.0
-2.9607108,0.45104742,-0.32999128,0.50065804,-0.60142666,-0.79284686,-0.74900836,Category_8,Category_9,0.9844459,9.0
1.4366122,3.2163901,-2.1905768,0.7446735,1.9096019,,-1.8049875,Category_9,Category_10,1.5028002,9.0
2.936326,-1.5408837,-2.6955032,0.6311299,-3.5023327,3.6005075,-0.08263905,Category_7,Category_8,-0.1599501,0.0
-1.3197453,1.4942079,-1.1354084,-1.1459146,0.5995304,0.6515261,0.06584438,Category_8,Category_11,-1.0609671,
0.668377,-0.7055008,-1.917048,1.783173,1.0451342,1.1628336,1.1049151,Category_10,Category_12,-1.7185721,8.0
3.905257,-0.29326805,0.24772075,,-0.52801436,-0.9097289,0.73165977,Category_6,Category_7,-1.3536198,0.0
-1.5980949,-0.3749544,-0.9104998,-2.6804652,,-1.2693172,0.28704417,Category_10,Category_7,0.833196,9.0
,4.0253024,-1.5625323,-1.297203,-0.8162808,-0.3428298,0.22804593,Category_13,Category_10,1.5478766,7.0
0.109897666,1.1192158,,2.9116075,2.3182416,0.60079175,0.7662263,Category_11,Category_8,0.5960322,2.0
-0.3728333,0.10148041,0.29974073,-1.1861086,-0.8889246,-0.4731571,-0.6729554,Category_13,Category_11,-0.26000032,
1.5496511,-1.3306085,-0.020802611,1.3482368,-0.8256869,0.55570954,-0.9327192,Category_13,,0.40590185,2.0
0.60204643,0.60341376,0.0300735,-1.8962426,1.9285556,,0.90811336,Category_4,Category_6,-0.36913443,8.0
-0.420559,-2.249774,-1.6954987,-0.31191903,1.0819683,-1.1823218,0.43479064,,Category_9,1.4855775,8.0
0.032934032,-1.4074942,-0.41877502,-1.1362938,2.6268063,-0.79896384,-0.19067335,Category_5,Category_7,1.3193811,8.0
1.8297397,1.0094461,-1.5862898,1.3663417,-4.368132,1.3859378,-1.0720907,Category_9,,0.8782242,7.0
0.9226959,-2.7957366,-3.5881045,-2.013915,0.41721895,-1.6834501,0.24940693,Category_12,Category_10,-0.7041606,3.0
0.48242563,-2.678721,-0.1793311,0.30428714,-1.759273,-0.5239726,-0.7151119,Category_15,Category_7,-1.4163263,
-1.237987,3.515357,-1.401438,-1.6519051,-0.76647985,0.12669489,2.164566,Category_13,Category_8,1.4260865,7.0
-0.36552083,0.46722442,-4.1370344,-1.0048374,1.0855694,-0.5193258,,Category_10,Category_12,,3.0
-1.42333,-0.96181566,-1.4561757,-0.6241561,1.3397233,-0.099513434,0.4078453,Category_7,Category_7,0.7524679,8.0
0.25732678,0.71892583,-2.4156969,-0.6675297,3.744019,0.017864205,1.9034534,Category_6,Category_13,0.7317493,8.0
0.1390292,2.4501464,-2.01232,-0.5645575,1.3225986,-1.3585196,-1.8754214,Category_10,Category_10,0.6524852,9.0
1.6347253,-1.4648361,-2.6185622,0.00024803664,0.6266008,2.2239635,-2.0307043,Category_8,Category_10,-1.865502,8.0
-1.6703619,-1.3326762,0.4351256,3.1002657,1.3318233,-0.5981053,0.111557566,Category_8,Category_12,0.42474952,2.0
1.9537864,1.8295614,0.3164145,4.272619,-1.3082321,0.18400808,1.336428,Category_11,Category_9,-0.35267374,6.0
0.99970996,0.27723968,0.5134453,,-0.3946016,-1.9639727,-1.6893297,Category_11,Category_10,-0.17868596,5.0
-1.2001224,-3.1704495,0.33774304,3.0672657,0.81899333,-0.44727314,2.4398737,Category_12,Category_10,0.22314255,2.0
1.2682782,-1.6670752,-3.1231074,-1.7622055,0.21976352,-2.9855738,0.9867808,Category_12,Category_9,-1.8474659,3.0
-0.6627773,-1.3438027,0.45273486,0.009304134,0.15534785,0.79988474,-3.2993672,Category_10,Category_10,0.08717953,8.0
-3.7554066,-1.9554678,0.39285812,0.27964777,-1.2636988,-0.5800357,1.55592,Category_7,Category_10,0.11496698,1.0
-1.2832026,0.8827958,0.44209218,-1.3492634,0.10171242,-0.6951652,0.2054655,Category_7,Category_4,-0.84615105,9.0
-0.70762354,3.6433277,-1.3889195,-2.1761642,0.07736849,1.2704529,2.6222873,Category_13,Category_6,0.8845892,7.0
,1.5232636,-1.6020494,3.54713,-0.4148274,1.5948694,-0.3236378,Category_11,Category_8,0.051980585,9.0
-0.13455087,-2.0183954,-4.1090026,-0.5616924,1.0798886,-0.85659724,-0.50086075,Category_12,Category_10,-0.5091896,3.0
-3.507682,-0.8080368,-0.30766103,0.80719346,-2.163089,-0.8603138,0.92295855,Category_8,Category_7,-0.06364396,1.0
1.344314,3.0485432,-2.6945617,0.6070559,1.0498018,-0.121245965,-1.6610571,Category_10,Category_11,1.9927927,9.0
0.58976823,0.08160237,0.65211284,1.5884235,2.8659394,-3.890871,0.24307927,Category_10,Category_8,-1.4642853,6.0
-3.5369353,-1.7979071,0.067228235,-0.29186216,-0.7561176,-1.6147884,2.1686294,Category_7,Category_10,0.600477,1.0
-0.30692393,2.694284,0.31915987,-3.386901,2.2596297,-0.26820526,0.43544507,,Category_11,-1.1538185,9.0
2.4223423,2.1723301,-3.258376,2.3867188,0.031134633,0.3244329,-0.9349415,Category_9,Category_12,0.77379644,9.0
-1.067085,1.8723537,-0.28286815,-1.4656683,-1.4080666,-1.0559142,-0.9297327,Category_4,Category_9,1.225034,5.0
1.8454852,,-2.1110954,0.9354834,1.564517,-1.2957128,-1.0809981,Category_8,Category_10,1.8792955,9.0
1.6613184,0.56435734,-0.8096502,4.681254,1.5457739,-0.68310726,1.2808397,Category_5,,-0.8378694,6.0
4.0848994,1.2705472,0.18579392,,-0.31699443,-1.6321127,2.1840017,Category_7,Category_8,-0.090085775,6.0
-0.8138074,,0.9638075,-0.7464156,,1.7897222,2.7001247,Category_12,Category_7,-0.37603968,7.0
5.151767,-0.91019,0.7213839,1.5115712,-2.4030447,0.37146467,0.71885085,Category_6,Category_7,0.082617916,0.0
-1.1072754,2.536839,-0.14387128,0.6779473,2.0324461,,-0.87709725,Category_8,Category_4,0.050834533,4.0
-0.8334105,2.7799668,-1.6496894,-0.94341993,0.8542035,-0.9791948,-0.76540846,Category_6,,2.0022042,9.0
-0.28957698,1.7969952,-2.766795,,0.86107004,0.26537383,-2.4956696,Category_13,Category_13,-1.1953969,4.0
-1.8625479,2.1199625,-1.2895889,0.55374634,0.11369614,-0.96145916,-1.3333391,Category_9,Category_11,0.8157414,4.0
1.9364853,-0.15036605,-0.9143204,2.823934,1.1788101,,1.3261718,Category_4,Category_7,-1.0964936,6.0
-1.112001,-1.0602071,-3.1495748,-1.9369956,0.7035866,-1.3731326,-0.18168795,Category_11,Category_10,0.9717166,3.0
-0.07391471,0.9490259,0.19532326,-1.746058,0.93328416,,0.5635974,Category_9,Category_6,,0.0
-1.5077012,3.0113554,-2.625391,-1.3182371,-0.0055343136,0.23413843,2.1670432,Category_14,Category_7,1.8104186,7.0
-1.7976352,1.4356098,-1.9136064,-0.17653139,0.73961025,-0.47558534,-1.2806296,Category_10,Category_10,0.6973402,4.0
5.4944897,-1.2426077,-0.5490738,2.4384482,-2.7961078,2.03221,1.4204359,Category_7,Category_8,0.17570727,
8.765196,-0.00038918894,-1.2896968,-0.9374152,-2.5284941,1.8030448,1.5379668,Category_7,Category_11,1.5193394,0.0
-0.70364857,3.1873047,-1.6017611,0.6417662,0.9789464,0.33479577,-0.5127579,Category_8,Category_9,-0.15793176,4.0
5.37586,-1.0546689,1.2446164,-1.1064522,-3.4672346,-1.0332627,-0.81916964,Category_5,Category_8,1.0703111,0.0
-3.8316262,-1.3790452,0.098371446,-0.042386506,-1.7370981,-1.0721416,1.4893483,Category_7,Category_9,0.1467067,1.0
4.219617,-1.4012568,1.5865324,1.1334742,3.7638423,-3.1965506,1.8209393,Category_7,Category_14,0.04055186,6.0
2.5116804,3.5971148,,1.4198772,1.4448987,-0.32959425,-2.255385,Category_9,Category_7,0.7046027,4.0
0.8757787,-0.9579683,-2.0611484,1.4540732,-0.9309399,-1.0277036,-0.5006398,Category_6,Category_6,-1.6862632,5.0
-0.2421512,-2.5641487,-2.5114772,-1.4064857,-0.23742612,,-0.23221697,Category_15,Category_8,-0.32583922,3.0
-2.2134082,-1.0209616,-3.1098456,1.1829337,-0.6286648,-0.08024466,0.2657895,Category_9,Category_9,0.9447744,3.0
-2.1139433,0.82195073,1.3050501,,-2.0155618,-0.035039514,-1.5604234,Category_8,Category_9,-0.6471202,5.0
2.3339686,-2.5713205,-1.6358746,0.45936203,2.520075,2.340045,-0.44475174,Category_11,Category_9,-1.5749296,3.0
-1.2023247,2.183197,-0.70638496,0.39577934,0.622754,0.77975464,-0.6096619,Category_7,Category_11,-1.2253764,4.0
-1.9687623,1.0554146,-1.3962871,-1.2755414,1.8299448,0.44558278,-0.9024333,Category_8,Category_11,,3.0
4.2526765,-0.33496955,0.09733573,1.4640251,-0.46490368,-1.4943917,1.5495204,Category_7,Category_8,-1.1730305,0.0
0.23806779,1.0686301,-1.5714724,,-2.4349813,0.4395318,-0.9683242,Category_8,Category_10,0.19928955,5.0
-0.7749289,-1.8246706,0.46449935,1.3769598,1.4373116,0.6471279,1.8474461,Category_12,Category_8,0.024949515,2.0
-1.3710728,,-1.5923454,-0.058729697,1.1590118,0.8771345,0.19749491,Category_6,Category_5,0.79566056,8.0
-3.3525665,-2.5848856,1.1512712,,0.44853607,-0.23131727,2.7122197,Category_7,Category_10,0.18388426,1.0
1.4016247,-1.1447583,0.9933376,-1.0722951,1.382927,-2.7147408,-0.8325735,Category_6,Category_12,2.126835,6.0
-1.3088169,0.055026185,-1.0799338,-1.0161526,1.7959429,0.46789715,1.2799718,,Category_7,-0.04373679,8.0
-0.16079158,-0.95079726,-1.9600762,-0.283354,1.2571963,0.46210942,-1.1502321,Category_6,Category_9,0.90225685,8.0
0.38637283,2.8449993,-2.2134745,-1.0877371,2.2259052,-1.3510636,-1.0554612,Category_7,Category_7,0.9404487,9.0
1.2535566,2.504313,-2.0019968,-0.11327622,-2.0891979,-0.93777347,0.5691682,Category_11,,0.13296208,7.0
-0.41366515,3.2215607,0.057400014,0.20015074,1.7611415,0.7536572,-0.6407146,Category_8,Category_8,-0.27126393,4.0
1.5787088,,1.6520932,2.1505697,,-2.57141,2.06755,Category_5,Category_8,-2.3159773,6.0
5.0403094,0.88737226,3.4814966,1.4850307,-3.1153703,0.8223083,2.200829,Category_10,Category_16,1.1904812,0.0
-0.13102044,-1.6762419,-1.1652809,-2.0560362,1.2898012,-0.6734896,-1.0180979,Category_9,Category_7,1.657892,8.0
-3.1583858,-0.4757154,,-0.63859355,-1.0254028,-1.8741215,1.8683535,Category_6,Category_8,0.2952043,1.0
-0.9596127,-2.3158681,-1.0030029,-1.6740005,1.9157549,0.6784547,-0.23817387,Category_13,Category_7,0.37128893,3.0
2.3985806,-0.033365797,0.17055637,0.9566499,4.4358134,1.6123389,1.9230103,Category_9,Category_7,0.60916334,2.0
-3.41823,-0.7922556,,0.14663257,-1.7263516,0.41265428,1.1315533,Category_7,Category_9,0.013966691,7.0
0.4291356,-2.502278,-3.210787,-1.1779305,2.249081,-0.56783503,2.384362,Category_13,Category_10,0.17726715,3.0
-3.6946304,-0.6951281,-0.26038045,0.15182932,-2.3479705,-1.1154107,0.6642753,Category_8,,0.42644826,1.0
1.1156098,3.2885847,1.1597414,0.64262486,1.3107033,-1.5822512,-0.17096493,Category_8,Category_5,0.4876024,4.0
-1.025785,-1.6616038,-2.9389725,-0.4167917,,-1.5855849,-0.5757749,Category_12,Category_7,0.025027128,3.0
0.033242933,-0.2678405,3.7379825,-1.5680496,1.1356382,-0.65042526,0.25779957,Category_10,Category_11,,5.0
4.4103336,1.0222014,-1.0782691,-0.45278984,-0.9324615,,1.417418,Category_11,Category_7,0.35751754,0.0
1.0407009,-1.2474189,1.9617449,0.55707395,,-4.146069,0.6444955,Category_10,Category_11,-0.49123123,6.0
0.40645212,0.31582117,1.0918068,-0.7179088,0.54235125,-1.8893794,-0.25930738,Category_12,Category_4,-0.1313004,0.0
